"","V.device.id","V.device.location","V.message","V.message1","V.route","V.bound","V.mile.post","V.source.type","V.start.time","V.end.time","V.duration","V.frames","V.lines.per.frame","V.intent","V.slow","V.caution","V.speed","V.canyon","V.select.location","V.select.message"
"238",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING IN CANYON USE CAUTION WINTER DRIVING IN CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING <BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","ngogo",2020-03-18 03:19:00,2020-03-18 08:44:00,19500,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"239",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING IN CANYON USE CAUTION WINTER DRIVING IN CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING <BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","ngogo",2020-03-24 23:44:00,2020-03-25 08:02:00,29880,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"240",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING IN CANYON USE CAUTION WINTER DRIVING IN CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING <BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","ngogo",2020-03-25 08:02:00,2020-03-25 08:09:00,420,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"241",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING IN CANYON USE CAUTION WINTER DRIVING IN CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING <BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","ngogo",2020-03-25 08:09:00,2020-02-23 09:24:00,-2670300,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"242",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS USE CAUTION WINTER DRIVING CONDITIONS REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-03-25 23:52:00,2020-03-26 12:37:00,45900,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"243",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING THRU CANYON USE CAUTION WINTER DRIVING THRU CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-03-28 11:33:00,2020-03-28 12:13:00,2400,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"244",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS THROUGH CANYON USE CAUTION  ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">THROUGH CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","swhitlock",2020-04-01 20:49:00,2020-04-01 23:01:00,7920,2,2,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"245",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS THROUGH CANYON WINTER DRIVING CONDITIONS REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>THROUGH CANYON</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-04-01 23:01:00,2020-04-02 01:36:00,9300,2,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"246",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS THROUGH CANYON WINTER DRIVING CONDITIONS REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>THROUGH CANYON</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-04-02 01:36:00,2020-04-02 04:08:00,9120,2,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"247",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING THROUGH CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THROUGH CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","ngogo",2020-04-05 05:51:00,2020-04-05 06:06:00,900,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"248",100007,"US-89/91 @ 950 S / MP 17.18, WVL","ICY ROADS IN CANYON REDUCE SPEED ICY ROADS IN CANYON USE CAUTION","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY ROADS<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">ICY ROADS<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","kwilding",2020-10-25 08:03:00,2020-10-25 12:00:00,14220,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"249",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING IN CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","ngogo",2020-11-08 04:43:00,2020-11-08 13:00:00,29820,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"250",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING THRU CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-10 09:26:00,2020-11-10 09:29:00,180,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"251",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING THRU CANYON USE CAUTION WINTER DRIVING THRU CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-10 09:29:00,2020-11-10 09:30:00,60,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"252",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS THRU CANYON USE CAUTION SLICK ROADS THRU CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-10 09:30:00,2020-11-10 12:10:00,9600,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"253",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER CONDITION IN CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER CONDITION<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","kwilding",2020-11-10 17:49:00,2020-11-11 06:02:00,43980,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"254",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING THRU CANYON USE CAUTION WINTER DRIVING THRU CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-11 06:02:00,2020-11-11 06:03:00,60,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"255",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS THRU CANYON USE CAUTION SLICK ROADS THRU CANYON REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-11 06:03:00,2020-11-11 06:57:00,3240,2,3,"weather",FALSE,TRUE,TRUE,"Sardine","true","true"
"256",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS THRU CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","tylerjharris",2020-11-11 10:21:00,2020-11-11 10:28:00,420,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"257",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS THRU CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-11 10:28:00,2020-11-11 11:00:00,1920,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"258",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","atclark",2020-11-13 16:18:00,2020-11-13 16:39:00,1260,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"259",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","atclark",2020-11-13 22:39:00,2020-11-14 00:20:00,6060,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"260",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS IN CANYON REDUCE SPEED   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-11-14 07:18:00,2020-11-14 12:15:00,17820,1,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"261",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER CONDITION IN CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER CONDITION<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","kwilding",2020-11-25 21:15:00,2020-11-25 22:43:00,5280,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"262",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS REDUCE SPEED WINTER DRIVING CONDITIONS THROUGH CANYON","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>THROUGH CANYON</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-11-25 22:43:00,2020-11-25 23:32:00,2940,2,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"263",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS POSSIBLE USE CAUTION SLICK ROADS POSSIBLE SLOW DOWN","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>POSSIBLE<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>POSSIBLE<BR/><VTAB PIXELS=""3""/>SLOW DOWN</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","sfugate",2020-12-11 14:44:00,2020-12-11 14:48:00,240,2,3,"weather",TRUE,TRUE,FALSE,"Sardine","true","true"
"264",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""30"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","travispetersen",2020-12-13 19:40:00,2020-12-13 23:23:00,13380,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"265",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-12-14 05:06:00,2020-12-14 13:00:00,28440,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"266",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER CONDITION IN CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER CONDITION<BR/><VTAB PIXELS=""3""/>IN CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","kwilding",2020-12-15 19:55:00,2020-12-15 23:52:00,14220,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"267",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS THRU CANYON USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>THRU CANYON<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","tbullough",2020-12-17 11:58:00,2020-12-17 13:54:00,6960,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"268",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS THROUGH CANYON WINTER DRIVING CONDITIONS REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>THROUGH CANYON</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-12-18 00:03:00,2020-12-18 05:05:00,18120,2,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"269",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS USE CAUTION    ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","calebbanks",2020-12-18 06:45:00,2020-12-18 09:45:00,10800,1,2,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"270",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS THROUGH CANYON WINTER DRIVING CONDITIONS REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>THROUGH CANYON</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-12-23 04:55:00,2020-12-23 10:32:00,20220,2,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"271",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS REDUCE SPEED   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","calebbanks",2020-12-26 13:06:00,2020-12-26 18:05:00,17940,1,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"272",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS USE CAUTION   ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>USE CAUTION</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","travispetersen",2020-12-26 21:45:00,2020-12-26 23:44:00,7140,1,3,"weather",FALSE,TRUE,FALSE,"Sardine","true","true"
"273",100007,"US-89/91 @ 950 S / MP 17.18, WVL","WINTER DRIVING CONDITIONS THROUGH CANYON WINTER DRIVING CONDITIONS REDUCE SPEED","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>THROUGH CANYON</PHASE><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">WINTER DRIVING<BR/><VTAB PIXELS=""3""/>CONDITIONS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","lbradshaw",2020-12-31 03:29:00,2020-12-31 07:42:00,15180,2,3,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
"274",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS SLOW DOWN    ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>SLOW DOWN</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-12-31 07:42:00,2020-12-31 08:24:00,2520,1,2,"weather",TRUE,FALSE,FALSE,"Sardine","true","true"
"275",100007,"US-89/91 @ 950 S / MP 17.18, WVL","SLICK ROADS REDUCE SPEED    ","<TEXT_MESSAGE BEACON=""0"" FONT=""6""><PHASE HALIGN=""center"" PHASEOFF=""0"" PHASEON=""50"" VALIGN=""middle"">SLICK ROADS<BR/><VTAB PIXELS=""3""/>REDUCE SPEED</PHASE></TEXT_MESSAGE>","US-89/91",NA,"17.18","dfell",2020-12-31 08:24:00,2020-12-31 09:34:00,4200,1,2,"weather",FALSE,FALSE,TRUE,"Sardine","true","true"
